,RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,latitude,longitude
516,394362,540,"Barre, VT",msa,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,34.0,39.0,55.0,35.0,10.0,9.0,7.0,7.0,7.0,8.0,10.0,8.0,17.0,13.0,22.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,11.0,8.0,25.0,30.0,10.0,8.0,7.0,8.0,44.1969042,-72.5007458
517,394618,541,"Fremont, OH",msa,OH,89.0,60.0,14.0,16.0,12.0,19.0,11.0,34.0,41.0,12.0,31.0,24.0,50.0,24.0,21.0,14.0,25.0,22.0,24.0,15.0,19.0,18.0,28.0,39.0,66.0,33.0,15.0,35.0,7.0,10.0,7.0,7.0,13.0,8.0,11.0,12.0,22.0,10.0,6.0,6.0,4.0,5.0,5.0,6.0,8.0,9.0,10.0,12.0,5.0,6.0,5.0,5.0,5.0,6.0,9.0,11.0,7.0,4.0,,25.0,16.0,7.0,5.0,5.0,5.0,41.3473413,-83.1134972
518,394939,542,"Oneonta, NY",msa,NY,,,,,,,,,,,,,,,98.0,72.0,179.0,64.0,41.0,55.0,77.0,92.0,94.0,80.0,115.0,80.0,181.0,198.0,188.0,42.0,35.0,54.0,44.0,49.0,76.0,85.0,22.0,28.0,32.0,16.0,13.0,15.0,21.0,24.0,26.0,31.0,42.0,49.0,57.0,57.0,25.0,17.0,13.0,21.0,27.0,23.0,28.0,31.0,39.0,67.0,71.0,39.0,37.0,25.0,17.0,42.453492,-75.0629531
519,394923,544,"Norwalk, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,16.0,7.0,6.0,6.0,41.2424219,-82.6155745
520,394365,545,"Batavia, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,10.0,8.0,42.9980144,-78.1875515
521,394336,546,"Ardmore, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,26.0,36.0,12.0,18.0,10.0,10.0,10.0,14.0,23.0,18.0,23.0,14.0,14.0,16.0,10.0,12.0,8.0,12.0,11.0,17.0,17.0,19.0,41.0,33.0,52.0,22.0,31.0,16.0,27.0,34.1742611,-97.1436254
522,394956,547,"Palestine, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,30.0,27.0,51.0,58.0,55.0,77.0,28.0,22.0,10.0,27.0,32.0,56.0,47.0,42.0,90.0,99.0,85.0,108.0,91.0,54.0,25.0,31.7621153,-95.6307891
523,394605,548,"Fort Madison, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,77.0,132.0,107.0,103.0,103.0,51.0,43.0,70.0,75.0,63.0,68.0,64.0,73.0,81.0,45.0,44.0,25.0,39.0,34.0,25.0,32.0,27.0,19.0,42.0,50.0,68.0,30.0,28.0,23.0,39.0,24.0,30.0,30.0,36.0,50.0,27.0,53.0,42.0,34.0,20.0,15.0,40.6311415,-91.3084007
524,394456,549,"Charleston, IL",msa,IL,,,,,,,,,,,,,,,97.0,78.0,67.0,37.0,43.0,38.0,54.0,50.0,51.0,102.0,98.0,78.0,72.0,29.0,39.0,52.0,48.0,44.0,53.0,60.0,52.0,71.0,36.0,23.0,20.0,8.0,10.0,16.0,12.0,12.0,12.0,14.0,19.0,36.0,30.0,14.0,9.0,8.0,8.0,10.0,13.0,12.0,11.0,10.0,16.0,27.0,38.0,15.0,10.0,7.0,11.0,39.4961458,-88.1761521
525,394592,550,"Fernley, NV",msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,61.0,14.0,17.0,26.0,21.0,13.0,11.0,7.0,12.0,6.0,13.0,14.0,12.0,9.0,5.0,6.0,5.0,6.0,7.0,7.0,10.0,9.0,15.0,17.0,18.0,9.0,7.0,7.0,14.0,22.0,28.0,28.0,34.0,49.0,56.0,47.0,84.0,50.0,37.0,25.0,21.0,39.6048048,-119.2404748
526,394444,551,"Carson City, NV",msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,10.0,4.0,7.0,6.0,6.0,6.0,8.0,7.0,9.0,12.0,15.0,13.0,6.0,6.0,6.0,6.0,11.0,19.0,34.0,38.0,41.0,46.0,46.0,68.0,42.0,22.0,7.0,14.0,39.1698022,-119.7575628
527,394432,553,"Calhoun, GA",msa,GA,43.0,22.0,21.0,9.0,17.0,14.0,27.0,35.0,14.0,15.0,27.0,26.0,26.0,30.0,22.0,15.0,14.0,17.0,23.0,13.0,17.0,17.0,36.0,24.0,46.0,44.0,13.0,14.0,15.0,13.0,13.0,14.0,14.0,9.0,11.0,13.0,20.0,7.0,4.0,4.0,4.0,5.0,5.0,6.0,10.0,9.0,28.0,13.0,9.0,10.0,7.0,5.0,6.0,7.0,10.0,14.0,10.0,14.0,12.0,36.0,20.0,17.0,18.0,8.0,14.0,31.5311784,-84.614328
528,753877,554,"Cullowhee, NC",msa,NC,96.0,112.0,82.0,53.0,34.0,114.0,53.0,91.0,86.0,95.0,107.0,90.0,139.0,153.0,55.0,76.0,24.0,40.0,61.0,90.0,111.0,81.0,66.0,82.0,193.0,126.0,33.0,31.0,72.0,63.0,49.0,50.0,43.0,30.0,13.0,34.0,26.0,7.0,8.0,7.0,8.0,11.0,18.0,21.0,24.0,23.0,13.0,25.0,31.0,19.0,8.0,8.0,12.0,17.0,13.0,27.0,27.0,20.0,33.0,43.0,43.0,14.0,28.0,18.0,8.0,35.3137739,-83.1765814
529,394737,555,"Kearney, NE",msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,10.0,7.0,20.0,6.0,6.0,5.0,4.0,5.0,7.0,7.0,9.0,10.0,20.0,17.0,14.0,6.0,10.0,4.0,3.0,8.0,40.4906216,-98.9472344
530,394582,556,"Fairmont, WV",msa,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,26.0,20.0,11.0,6.0,39.4850848,-80.1425781
531,394940,557,"Ontario, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,6.0,5.0,7.0,7.0,13.0,14.0,14.0,11.0,22.0,28.0,14.0,6.0,11.0,11.0,14.0,19.0,38.0,24.0,34.0,45.0,36.0,79.0,39.0,28.0,14.0,9.0,44.0265525,-116.9629378
532,394621,558,"Gaffney, SC",msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,6.0,5.0,7.0,7.0,8.0,11.0,16.0,25.0,4.0,6.0,5.0,6.0,8.0,14.0,13.0,22.0,11.0,21.0,12.0,32.0,44.0,16.0,8.0,16.0,35.0717945,-81.6498195
533,394977,559,"Picayune, MS",msa,MS,,,,71.0,31.0,72.0,46.0,60.0,60.0,80.0,63.0,123.0,92.0,99.0,104.0,55.0,55.0,64.0,56.0,62.0,77.0,77.0,63.0,80.0,104.0,69.0,46.0,68.0,59.0,87.0,34.0,19.0,46.0,19.0,24.0,26.0,35.0,51.0,12.0,12.0,11.0,12.0,10.0,9.0,12.0,25.0,35.0,20.0,30.0,10.0,7.0,9.0,9.0,12.0,18.0,25.0,28.0,14.0,22.0,43.0,47.0,42.0,16.0,21.0,17.0,30.5254692,-89.6795084
534,395131,560,"Sterling, IL",msa,IL,69.0,101.0,65.0,25.0,38.0,27.0,27.0,40.0,27.0,60.0,57.0,88.0,46.0,77.0,74.0,20.0,25.0,24.0,24.0,27.0,51.0,48.0,42.0,96.0,67.0,90.0,61.0,41.0,45.0,12.0,18.0,26.0,39.0,30.0,14.0,27.0,31.0,31.0,31.0,11.0,10.0,10.0,14.0,20.0,19.0,19.0,13.0,40.0,40.0,40.0,11.0,13.0,10.0,8.0,12.0,17.0,21.0,17.0,23.0,48.0,35.0,18.0,26.0,12.0,11.0,41.788253,-89.6953656
535,394411,561,"Branson, MO",msa,MO,94.0,82.0,42.0,23.0,29.0,48.0,53.0,50.0,65.0,59.0,89.0,80.0,76.0,58.0,41.0,31.0,32.0,48.0,61.0,48.0,37.0,47.0,46.0,73.0,66.0,59.0,24.0,28.0,57.0,31.0,19.0,22.0,28.0,19.0,12.0,32.0,14.0,13.0,8.0,5.0,5.0,8.0,6.0,9.0,7.0,11.0,12.0,7.0,5.0,10.0,6.0,5.0,8.0,7.0,14.0,13.0,18.0,28.0,37.0,22.0,,56.0,30.0,19.0,29.0,36.6411357,-93.2175285
536,394446,562,"Cedar City, UT",msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,59.0,31.0,59.0,46.0,25.0,37.6774238,-113.061827
537,395216,563,"Waycross, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,15.0,50.0,47.0,23.0,31.2135511,-82.3540178
538,394951,564,"Oxford, MS",msa,MS,90.0,82.0,47.0,21.0,36.0,48.0,64.0,65.0,119.0,50.0,114.0,91.0,105.0,53.0,57.0,50.0,53.0,49.0,86.0,66.0,90.0,110.0,116.0,130.0,87.0,88.0,53.0,50.0,65.0,43.0,42.0,55.0,60.0,96.0,114.0,85.0,79.0,32.0,29.0,21.0,24.0,17.0,18.0,13.0,25.0,19.0,32.0,19.0,18.0,8.0,4.0,7.0,5.0,6.0,9.0,12.0,18.0,25.0,9.0,33.0,18.0,21.0,12.0,13.0,15.0,34.3663773,-89.5187664
539,394721,565,"Jasper, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,10.0,7.0,7.0,6.0,6.0,6.0,7.0,10.0,17.0,22.0,17.0,12.0,6.0,8.0,6.0,6.0,6.0,21.0,13.0,7.0,10.0,13.0,25.0,31.0,29.0,7.0,5.0,9.0,41.0321808,-87.1066598
540,394556,566,"Edwards, CO",msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,45.0,43.0,41.0,69.0,118.0,89.0,41.0,16.0,21.0,12.0,8.0,5.0,8.0,10.0,8.0,14.0,14.0,12.0,8.0,11.0,6.0,7.0,7.0,6.0,10.0,15.0,28.0,27.0,28.0,19.0,24.0,60.0,15.0,17.0,33.0,8.0,44.324585,-75.251198
541,394547,567,"Durango, CO",msa,CO,89.0,118.0,50.0,27.0,21.0,42.0,42.0,68.0,70.0,72.0,84.0,83.0,96.0,86.0,45.0,32.0,22.0,47.0,49.0,56.0,84.0,65.0,75.0,95.0,103.0,70.0,128.0,40.0,42.0,29.0,57.0,38.0,42.0,33.0,21.0,16.0,21.0,9.0,9.0,5.0,7.0,9.0,11.0,15.0,13.0,13.0,14.0,19.0,11.0,9.0,8.0,9.0,8.0,11.0,14.0,22.0,21.0,32.0,45.0,41.0,49.0,60.0,13.0,8.0,10.0,37.2395367,-107.82158179169292
542,394750,568,"Kinston, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,38.0,35.0,50.0,31.0,29.0,36.0,22.0,9.0,17.0,12.0,20.0,12.0,5.0,4.0,7.0,5.0,12.0,8.0,11.0,9.0,11.0,15.0,20.0,5.0,7.0,5.0,8.0,24.0,7.0,11.0,8.0,12.0,18.0,24.0,17.0,25.0,24.0,59.0,8.0,35.2626635,-77.5816353
543,753920,569,"Sonora, CA",msa,CA,46.0,44.0,25.0,16.0,21.0,37.0,31.0,40.0,66.0,60.0,61.0,53.0,102.0,91.0,26.0,27.0,19.0,37.0,34.0,31.0,81.0,61.0,67.0,87.0,127.0,69.0,62.0,49.0,46.0,38.0,35.0,23.0,50.0,25.0,22.0,33.0,8.0,12.0,8.0,7.0,9.0,9.0,10.0,11.0,14.0,17.0,24.0,26.0,39.0,12.0,9.0,8.0,10.0,19.0,21.0,33.0,33.0,46.0,31.0,54.0,69.0,44.0,38.0,16.0,13.0,37.9840911,-120.3821381
544,395157,570,"Tiffin, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,27.0,19.0,20.0,8.0,5.0,6.0,7.0,8.0,25.0,24.0,7.0,24.0,4.0,4.0,6.0,7.0,6.0,5.0,7.0,9.0,11.0,24.0,12.0,10.0,7.0,7.0,6.0,7.0,14.0,10.0,18.0,14.0,30.0,21.0,32.0,31.0,8.0,9.0,9.0,41.114485,-83.1779537
545,394366,571,"Batesville, AR",msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,44.0,15.0,19.0,20.0,19.0,28.0,34.0,32.0,42.0,21.0,32.0,23.0,18.0,16.0,18.0,25.0,29.0,21.0,28.0,32.0,35.0,34.0,40.0,23.0,38.0,23.0,35.769799,-91.6409722
546,394989,572,"Point Pleasant, WV",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,18.0,15.0,22.0,12.0,38.8445251,-82.1370889
547,394566,573,"Elko, NV",msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,9.0,13.0,11.0,13.0,27.0,31.0,30.0,14.0,18.0,6.0,6.0,41.1958128,-115.3272864
548,394517,574,"Danville, KY",msa,KY,100.0,27.0,22.0,43.0,21.0,18.0,22.0,34.0,45.0,40.0,59.0,90.0,50.0,45.0,51.0,24.0,45.0,42.0,29.0,56.0,61.0,44.0,61.0,60.0,99.0,35.0,36.0,17.0,24.0,22.0,10.0,13.0,18.0,18.0,20.0,25.0,15.0,15.0,5.0,7.0,5.0,10.0,12.0,11.0,16.0,25.0,19.0,34.0,18.0,22.0,11.0,8.0,11.0,9.0,15.0,23.0,32.0,37.0,42.0,30.0,41.0,25.0,35.0,23.0,15.0,37.6456488,-84.7721823
549,394632,575,"Glasgow, KY",msa,KY,36.0,72.0,34.0,37.0,39.0,36.0,33.0,57.0,54.0,36.0,66.0,57.0,90.0,66.0,98.0,48.0,53.0,31.0,36.0,55.0,33.0,41.0,47.0,44.0,73.0,61.0,64.0,53.0,89.0,40.0,19.0,41.0,32.0,30.0,14.0,23.0,18.0,20.0,15.0,20.0,14.0,9.0,12.0,16.0,18.0,21.0,35.0,29.0,42.0,27.0,10.0,20.0,13.0,17.0,26.0,13.0,24.0,40.0,42.0,42.0,44.0,66.0,30.0,40.0,27.0,36.995906,-85.9124842
550,395122,576,"St. Marys, GA",msa,GA,27.0,37.0,37.0,27.0,29.0,15.0,20.0,36.0,57.0,46.0,37.0,56.0,63.0,42.0,26.0,27.0,19.0,21.0,25.0,37.0,34.0,20.0,29.0,44.0,49.0,21.0,12.0,21.0,29.0,8.0,12.0,12.0,7.0,16.0,15.0,30.0,16.0,4.0,4.0,3.0,4.0,5.0,4.0,8.0,7.0,7.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,8.0,10.0,8.0,15.0,18.0,29.0,9.0,7.0,8.0,8.0,30.7305142,-81.5464928
551,394402,577,"Boone, NC",msa,NC,,,,,,,,,,,,,102.0,167.0,50.0,25.0,32.0,26.0,44.0,61.0,79.0,74.0,79.0,117.0,87.0,42.0,66.0,30.0,37.0,19.0,31.0,15.0,8.0,10.0,11.0,18.0,14.0,13.0,7.0,6.0,5.0,6.0,8.0,11.0,9.0,8.0,8.0,15.0,22.0,6.0,6.0,7.0,9.0,9.0,13.0,19.0,28.0,20.0,26.0,41.0,31.0,14.0,11.0,17.0,12.0,36.2165362,-81.6746158
552,395204,578,"Warrensburg, MO",msa,MO,60.0,25.0,41.0,20.0,24.0,28.0,32.0,43.0,47.0,33.0,35.0,34.0,36.0,24.0,13.0,16.0,17.0,21.0,13.0,21.0,37.0,27.0,28.0,51.0,34.0,14.0,9.0,18.0,9.0,10.0,11.0,11.0,6.0,10.0,17.0,14.0,8.0,5.0,4.0,3.0,4.0,4.0,5.0,7.0,18.0,5.0,13.0,10.0,20.0,5.0,6.0,3.0,9.0,7.0,7.0,9.0,15.0,16.0,22.0,15.0,49.0,22.0,13.0,4.0,6.0,38.7624373,-93.7409596
553,394634,579,"Gloversville, NY",msa,NY,94.0,112.0,101.0,22.0,26.0,31.0,43.0,43.0,65.0,52.0,61.0,90.0,187.0,161.0,111.0,48.0,24.0,30.0,42.0,73.0,65.0,71.0,53.0,72.0,80.0,164.0,135.0,94.0,68.0,21.0,23.0,23.0,29.0,22.0,25.0,58.0,55.0,11.0,21.0,12.0,9.0,11.0,16.0,16.0,25.0,24.0,28.0,26.0,35.0,14.0,22.0,10.0,8.0,12.0,17.0,20.0,15.0,18.0,19.0,37.0,81.0,20.0,11.0,15.0,10.0,43.0508945,-74.3452991
554,394604,580,"Fort Leonard Wood, MO",msa,MO,73.0,95.0,75.0,38.0,32.0,49.0,55.0,35.0,118.0,110.0,53.0,117.0,141.0,89.0,55.0,53.0,42.0,41.0,25.0,44.0,57.0,57.0,92.0,52.0,105.0,145.0,38.0,47.0,34.0,23.0,16.0,11.0,13.0,12.0,18.0,24.0,18.0,14.0,7.0,9.0,6.0,6.0,9.0,10.0,12.0,13.0,13.0,11.0,4.0,11.0,7.0,5.0,7.0,7.0,12.0,14.0,7.0,11.0,26.0,21.0,24.0,11.0,13.0,7.0,11.0,37.701139999999995,-92.16933029454009
555,394993,581,"Poplar Bluff, MO",msa,MO,,,,,,,,,,,,,,,117.0,107.0,42.0,51.0,72.0,51.0,67.0,61.0,28.0,90.0,90.0,85.0,67.0,42.0,72.0,84.0,42.0,22.0,27.0,37.0,20.0,55.0,26.0,15.0,17.0,15.0,11.0,17.0,13.0,15.0,16.0,15.0,20.0,18.0,39.0,32.0,14.0,14.0,9.0,16.0,13.0,26.0,14.0,28.0,39.0,43.0,68.0,38.0,45.0,29.0,15.0,36.7568327,-90.3957115
556,394562,582,"Elizabeth City, NC",msa,NC,71.0,79.0,41.0,59.0,54.0,44.0,54.0,54.0,74.0,42.0,69.0,85.0,98.0,112.0,52.0,54.0,37.0,59.0,64.0,43.0,64.0,90.0,67.0,80.0,85.0,70.0,23.0,24.0,49.0,29.0,34.0,33.0,23.0,15.0,14.0,21.0,10.0,9.0,5.0,5.0,5.0,8.0,7.0,10.0,15.0,14.0,19.0,11.0,14.0,22.0,6.0,7.0,8.0,11.0,14.0,20.0,21.0,32.0,36.0,37.0,44.0,15.0,13.0,16.0,10.0,36.2956836,-76.2247697
557,394967,583,"Payson, AZ",msa,AZ,79.0,102.0,49.0,17.0,21.0,36.0,47.0,54.0,47.0,61.0,148.0,70.0,50.0,40.0,54.0,22.0,44.0,42.0,38.0,54.0,55.0,45.0,66.0,48.0,72.0,40.0,30.0,23.0,46.0,37.0,24.0,13.0,16.0,10.0,12.0,15.0,10.0,8.0,7.0,7.0,12.0,10.0,11.0,19.0,16.0,24.0,13.0,15.0,7.0,6.0,10.0,12.0,9.0,21.0,20.0,33.0,37.0,32.0,,50.0,77.0,37.0,29.0,14.0,19.0,34.2406479,-111.3230261
558,394344,584,"Athens, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,26.0,66.0,12.0,9.0,23.0,14.0,7.0,6.0,4.0,6.0,8.0,6.0,14.0,11.0,11.0,10.0,17.0,17.0,7.0,4.0,7.0,7.0,8.0,12.0,22.0,17.0,15.0,18.0,34.0,37.0,17.0,12.0,11.0,11.0,37.9755648,23.7348324
559,394571,585,"Enterprise, AL",msa,AL,,,,,,,,,,,,,95.0,85.0,69.0,70.0,45.0,58.0,53.0,37.0,59.0,83.0,47.0,41.0,43.0,44.0,34.0,49.0,34.0,13.0,15.0,14.0,15.0,5.0,13.0,10.0,15.0,7.0,6.0,4.0,4.0,4.0,6.0,13.0,13.0,5.0,10.0,12.0,6.0,5.0,5.0,4.0,3.0,6.0,8.0,4.0,7.0,12.0,10.0,23.0,8.0,8.0,9.0,6.0,7.0,31.3151708,-85.8552161
560,394339,586,"Ashland, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,14.0,7.0,6.0,9.0,40.7887367,-82.2360391
561,395073,587,"Scottsboro, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,20.0,42.0,13.0,16.0,34.6731323,-86.0338765
562,394861,588,"Milledgeville, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,89.0,117.0,46.0,52.0,70.0,41.0,35.0,14.0,36.0,33.0,25.0,59.0,11.0,12.0,8.0,16.0,14.0,12.0,19.0,14.0,17.0,17.0,17.0,22.0,26.0,13.0,14.0,9.0,11.0,14.0,25.0,27.0,31.0,20.0,36.0,38.0,55.0,34.0,23.0,18.0,41.0,33.0801429,-83.2320991
563,394742,589,"Kerrville, TX",msa,TX,79.0,51.0,116.0,34.0,89.0,34.0,34.0,42.0,54.0,38.0,32.0,55.0,47.0,57.0,83.0,58.0,55.0,47.0,68.0,34.0,57.0,69.0,59.0,57.0,119.0,26.0,38.0,50.0,62.0,58.0,51.0,64.0,63.0,74.0,38.0,41.0,64.0,54.0,24.0,21.0,22.0,32.0,22.0,29.0,32.0,40.0,32.0,40.0,45.0,14.0,19.0,22.0,17.0,25.0,21.0,26.0,32.0,39.0,50.0,47.0,81.0,69.0,66.0,39.0,26.0,30.048469,-99.1399464
564,394363,590,"Bartlesville, OK",msa,OK,,,63.0,12.0,25.0,50.0,46.0,53.0,81.0,62.0,104.0,76.0,62.0,85.0,33.0,32.0,45.0,41.0,48.0,49.0,29.0,50.0,39.0,43.0,53.0,22.0,26.0,22.0,18.0,15.0,19.0,13.0,13.0,7.0,,22.0,5.0,,5.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,10.0,18.0,8.0,7.0,6.0,6.0,5.0,5.0,8.0,11.0,6.0,10.0,9.0,14.0,9.0,7.0,5.0,6.0,5.0,36.7421089,-95.9528877
565,394985,591,"Platteville, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,12.0,13.0,6.0,17.0,32.0,23.0,22.0,41.0,58.0,48.0,36.0,9.0,10.0,12.0,15.0,15.0,18.0,33.0,27.0,44.0,35.0,57.0,33.0,26.0,12.0,10.0,42.7342942,-90.4784451
566,394503,592,"Corsicana, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,29.0,20.0,33.0,28.0,30.0,29.0,41.0,22.0,22.0,20.0,19.0,26.0,20.0,21.0,27.0,26.0,28.0,25.0,39.0,27.0,15.0,12.0,10.0,13.0,14.0,22.0,15.0,17.0,42.0,38.0,40.0,39.0,20.0,16.0,27.0,32.091299,-96.4646821
567,394652,593,"Greenville, OH",msa,OH,,,,,,,,,,,,,,26.0,41.0,35.0,14.0,21.0,27.0,26.0,24.0,22.0,16.0,52.0,45.0,35.0,18.0,18.0,11.0,8.0,5.0,41.0,11.0,17.0,14.0,24.0,5.0,9.0,5.0,5.0,5.0,7.0,6.0,8.0,11.0,9.0,14.0,15.0,16.0,7.0,7.0,8.0,5.0,7.0,14.0,17.0,18.0,20.0,24.0,12.0,24.0,13.0,23.0,15.0,9.0,40.1023909,-84.6332986
568,395029,594,"Rochelle, IL",msa,IL,84.0,89.0,44.0,37.0,40.0,24.0,21.0,34.0,31.0,57.0,89.0,91.0,44.0,94.0,50.0,16.0,19.0,31.0,46.0,38.0,53.0,43.0,61.0,58.0,77.0,59.0,53.0,25.0,20.0,17.0,30.0,11.0,27.0,16.0,34.0,31.0,59.0,31.0,14.0,6.0,5.0,8.0,11.0,11.0,12.0,16.0,9.0,19.0,20.0,7.0,5.0,5.0,6.0,12.0,8.0,11.0,10.0,10.0,10.0,17.0,35.0,23.0,6.0,8.0,7.0,41.9239178,-89.0687074
569,786250,595,"Alexander City, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,15.0,16.0,17.0,18.0,18.0,38.0,31.0,25.0,15.0,20.0,18.0,13.0,10.0,10.0,13.0,12.0,16.0,24.0,17.0,25.0,50.0,38.0,29.0,30.0,24.0,27.0,32.944012,-85.9538532
570,394933,597,"Oil City, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,49.0,39.0,17.0,13.0,15.0,13.0,22.0,32.0,16.0,14.0,18.0,40.0,27.0,35.0,19.0,13.0,17.0,24.0,19.0,24.0,16.0,9.0,23.0,80.0,58.0,26.0,8.0,18.0,41.433948,-79.706441
571,394838,598,"Mason City, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,45.0,17.0,23.0,16.0,21.0,40.0,20.0,35.0,32.0,26.0,30.0,42.0,36.0,24.0,17.0,21.0,24.0,24.0,17.0,20.0,13.0,16.0,37.0,40.0,32.0,25.0,19.0,26.0,43.1524574,-93.2017941
572,394717,599,"Jacksonville, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,74.0,22.0,34.0,26.0,14.0,31.963778,-95.2705042
573,394625,600,"Galesburg, IL",msa,IL,,,,,,,,,,,,,85.0,147.0,99.0,34.0,28.0,24.0,36.0,48.0,43.0,21.0,84.0,60.0,74.0,106.0,32.0,44.0,28.0,35.0,40.0,44.0,21.0,22.0,23.0,12.0,39.0,58.0,25.0,9.0,7.0,8.0,9.0,13.0,8.0,14.0,10.0,44.0,56.0,47.0,7.0,8.0,9.0,17.0,11.0,16.0,19.0,11.0,21.0,30.0,17.0,29.0,24.0,15.0,15.0,40.9475652,-90.3712169
574,394954,601,"Pahrump, NV",msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,39.0,51.0,31.0,13.0,27.0,27.0,27.0,32.0,21.0,11.0,5.0,6.0,8.0,10.0,17.0,14.0,18.0,18.0,35.0,21.0,16.0,12.0,11.0,9.0,18.0,30.0,27.0,37.0,59.0,41.0,59.0,64.0,28.0,40.0,36.0,29.0,36.2087301,-115.984614
575,394963,602,"Paris, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,56.0,22.0,50.0,34.0,14.0,14.0,15.0,30.0,24.0,19.0,28.0,23.0,21.0,23.0,32.0,12.0,8.0,18.0,10.0,18.0,20.0,23.0,37.0,33.0,30.0,29.0,43.0,,47.0,16.0,33.6617962,-95.555513
576,395234,603,"Winona, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,6.0,43.9582272,-91.7807784
